Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c - dc,,soc
1352,13581.69059,12-14-2015 13:19:03,3395.11759,4,1,0,4.195218086,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1353,13591.70613,12-14-2015 13:19:13,3405.133125,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1354,13601.72167,12-14-2015 13:19:23,3415.148673,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1355,13611.73727,12-14-2015 13:19:33,3425.164265,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1356,13621.75281,12-14-2015 13:19:43,3435.179814,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1357,13631.76838,12-14-2015 13:19:53,3445.195378,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1358,13641.78391,12-14-2015 13:20:03,3455.210907,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1359,13651.79946,12-14-2015 13:20:13,3465.226464,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1360,13661.81504,12-14-2015 13:20:23,3475.242043,4,1,0,4.195380211,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1361,13671.83059,12-14-2015 13:20:33,3485.257588,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1362,13681.84617,12-14-2015 13:20:43,3495.273166,4,1,0,4.195380211,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1363,13691.86169,12-14-2015 13:20:53,3505.288691,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-6.48499E-05,0,0,0,0,,,,
1364,13701.8617,12-14-2015 13:21:03,3515.2887,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1365,13711.87728,12-14-2015 13:21:14,3525.30428,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1366,13721.89275,12-14-2015 13:21:24,3535.319749,4,1,0,4.195380211,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1367,13731.90833,12-14-2015 13:21:34,3545.33533,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1368,13741.92386,12-14-2015 13:21:44,3555.350863,4,1,0,4.195218086,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1369,13751.93944,12-14-2015 13:21:54,3565.366441,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1370,13761.95506,12-14-2015 13:22:04,3575.382055,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1371,13771.97057,12-14-2015 13:22:14,3585.397569,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1372,13781.98611,12-14-2015 13:22:24,3595.413105,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1373,13792.00172,12-14-2015 13:22:34,3605.428718,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1374,13802.01721,12-14-2015 13:22:44,3615.444208,4,1,0,4.195218086,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1375,13812.03277,12-14-2015 13:22:54,3625.459771,4,1,0,4.195218086,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1376,13822.04831,12-14-2015 13:23:04,3635.475314,4,1,0,4.195380211,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1377,13832.0639,12-14-2015 13:23:14,3645.4909,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1378,13842.07944,12-14-2015 13:23:24,3655.50644,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1379,13852.09501,12-14-2015 13:23:34,3665.522008,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1380,13862.11056,12-14-2015 13:23:44,3675.53756,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1381,13872.1261,12-14-2015 13:23:54,3685.553101,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1382,13882.14165,12-14-2015 13:24:04,3695.568654,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1383,13892.15724,12-14-2015 13:24:14,3705.584243,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1384,13902.17277,12-14-2015 13:24:24,3715.599768,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1385,13912.18836,12-14-2015 13:24:34,3725.615363,4,1,0,4.195055962,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1386,13922.20389,12-14-2015 13:24:44,3735.630887,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1387,13932.21947,12-14-2015 13:24:54,3745.646468,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-6.48499E-05,0,0,0,0,,,,
1388,13942.23501,12-14-2015 13:25:04,3755.662013,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1389,13952.25056,12-14-2015 13:25:14,3765.67756,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1390,13962.25064,12-14-2015 13:25:24,3775.677636,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-6.48499E-05,0,0,0,0,,,,
1391,13972.26605,12-14-2015 13:25:34,3785.693051,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1392,13982.2816,12-14-2015 13:25:44,3795.708599,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1393,13992.2972,12-14-2015 13:25:54,3805.724198,4,1,0,4.195055962,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1394,14002.31274,12-14-2015 13:26:04,3815.739738,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1395,14012.32828,12-14-2015 13:26:14,3825.755274,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1396,14022.3439,12-14-2015 13:26:24,3835.770904,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1397,14032.35939,12-14-2015 13:26:34,3845.786389,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1398,14042.37507,12-14-2015 13:26:44,3855.802067,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1399,14052.39051,12-14-2015 13:26:54,3865.817505,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1400,14062.4061,12-14-2015 13:27:04,3875.833102,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1401,14072.42163,12-14-2015 13:27:14,3885.848629,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1402,14082.43721,12-14-2015 13:27:24,3895.864207,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1403,14092.45275,12-14-2015 13:27:34,3905.879748,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1404,14102.46835,12-14-2015 13:27:44,3915.895347,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1405,14112.48385,12-14-2015 13:27:54,3925.910852,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1406,14122.49943,12-14-2015 13:28:04,3935.926434,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1407,14132.51496,12-14-2015 13:28:14,3945.941958,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1408,14142.53054,12-14-2015 13:28:24,3955.957538,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1409,14152.54607,12-14-2015 13:28:34,3965.973072,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1410,14162.56166,12-14-2015 13:28:44,3975.988657,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1411,14172.57725,12-14-2015 13:28:54,3986.004249,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1412,14182.59275,12-14-2015 13:29:04,3996.019749,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1413,14192.6083,12-14-2015 13:29:14,4006.0353,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1414,14202.62386,12-14-2015 13:29:24,4016.050861,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1415,14212.63949,12-14-2015 13:29:34,4026.066488,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1416,14222.65498,12-14-2015 13:29:44,4036.081977,4,1,0,4.194893837,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1417,14232.67054,12-14-2015 13:29:54,4046.097543,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1418,14242.68611,12-14-2015 13:30:04,4056.113113,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1419,14252.70168,12-14-2015 13:30:14,4066.128679,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1420,14262.7172,12-14-2015 13:30:24,4076.144202,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1421,14272.73276,12-14-2015 13:30:34,4086.159758,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1422,14282.74833,12-14-2015 13:30:44,4096.17533,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1423,14292.76389,12-14-2015 13:30:54,4106.190885,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1424,14302.77943,12-14-2015 13:31:04,4116.206428,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1425,14312.79499,12-14-2015 13:31:14,4126.221994,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1426,14322.81055,12-14-2015 13:31:24,4136.237545,4,1,0,4.194893837,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1427,14332.8261,12-14-2015 13:31:34,4146.253099,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1428,14342.84166,12-14-2015 13:31:44,4156.268656,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1429,14352.85725,12-14-2015 13:31:54,4166.284249,4,1,0,4.195055962,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1430,14362.8728,12-14-2015 13:32:05,4176.299802,4,1,0,4.194893837,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1431,14372.88834,12-14-2015 13:32:15,4186.315339,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1432,14382.90396,12-14-2015 13:32:25,4196.330964,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1433,14392.91945,12-14-2015 13:32:35,4206.346449,4,1,0,4.194893837,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1434,14402.935,12-14-2015 13:32:45,4216.362,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1435,14412.95057,12-14-2015 13:32:55,4226.377571,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1436,14422.96615,12-14-2015 13:33:05,4236.393146,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1437,14432.98167,12-14-2015 13:33:15,4246.408674,4,1,0,4.195055962,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1438,14442.99724,12-14-2015 13:33:25,4256.424238,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-6.48499E-05,0,0,0,0,,,,
1439,14453.01279,12-14-2015 13:33:35,4266.439793,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1440,14463.02835,12-14-2015 13:33:45,4276.455348,4,1,0,4.194893837,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1441,14473.0439,12-14-2015 13:33:55,4286.470901,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-6.48499E-05,0,0,0,0,,,,
1442,14483.05946,12-14-2015 13:34:05,4296.486462,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1443,14493.07504,12-14-2015 13:34:15,4306.502042,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1444,14503.09058,12-14-2015 13:34:25,4316.517575,4,1,0,4.194893837,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1445,14513.10616,12-14-2015 13:34:35,4326.533157,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1446,14523.12169,12-14-2015 13:34:45,4336.548686,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1447,14533.13726,12-14-2015 13:34:55,4346.564255,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1448,14543.15281,12-14-2015 13:35:05,4356.57981,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1449,14553.16837,12-14-2015 13:35:15,4366.595369,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1450,14563.18395,12-14-2015 13:35:25,4376.610953,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1451,14573.19947,12-14-2015 13:35:35,4386.626473,4,1,0,4.194731712,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1452,14583.21504,12-14-2015 13:35:45,4396.642039,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1453,14593.23061,12-14-2015 13:35:55,4406.657605,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1454,14603.24615,12-14-2015 13:36:05,4416.673152,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1455,14613.26172,12-14-2015 13:36:15,4426.688716,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1456,14623.27726,12-14-2015 13:36:25,4436.704261,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1457,14633.29284,12-14-2015 13:36:35,4446.719843,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1458,14643.3084,12-14-2015 13:36:45,4456.735401,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1459,14653.32397,12-14-2015 13:36:55,4466.750972,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1460,14663.33953,12-14-2015 13:37:05,4476.766534,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1461,14673.35505,12-14-2015 13:37:15,4486.782045,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1462,14683.3706,12-14-2015 13:37:25,4496.797604,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1463,14693.38624,12-14-2015 13:37:35,4506.81324,4,1,0,4.194731712,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1464,14703.40176,12-14-2015 13:37:45,4516.828759,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1465,14713.41728,12-14-2015 13:37:55,4526.844279,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1466,14723.43284,12-14-2015 13:38:05,4536.859835,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1467,14733.44841,12-14-2015 13:38:15,4546.875406,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1468,14743.46396,12-14-2015 13:38:25,4556.890955,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1469,14753.47951,12-14-2015 13:38:35,4566.906507,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1470,14763.49507,12-14-2015 13:38:45,4576.922065,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1471,14773.51075,12-14-2015 13:38:55,4586.93775,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1472,14783.52618,12-14-2015 13:39:05,4596.953183,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1473,14793.54174,12-14-2015 13:39:15,4606.968738,4,1,0,4.194893837,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1474,14803.55732,12-14-2015 13:39:25,4616.984314,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1475,14813.57286,12-14-2015 13:39:35,4626.999855,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1476,14823.5884,12-14-2015 13:39:45,4637.015401,4,1,0,4.194569588,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1477,14833.60396,12-14-2015 13:39:55,4647.03096,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1478,14843.61954,12-14-2015 13:40:05,4657.046544,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1479,14853.63515,12-14-2015 13:40:15,4667.062147,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1480,14863.65064,12-14-2015 13:40:25,4677.077637,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1481,14873.66619,12-14-2015 13:40:35,4687.093194,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1482,14883.68178,12-14-2015 13:40:45,4697.108784,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1483,14893.69732,12-14-2015 13:40:55,4707.124314,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1484,14903.71288,12-14-2015 13:41:05,4717.139879,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1485,14913.72845,12-14-2015 13:41:15,4727.155452,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1486,14923.74398,12-14-2015 13:41:25,4737.170979,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1487,14933.75954,12-14-2015 13:41:35,4747.186542,4,1,0,4.194731712,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1488,14943.77509,12-14-2015 13:41:45,4757.202092,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1489,14953.79065,12-14-2015 13:41:55,4767.217649,4,1,0,4.194731712,2.089478278,0,8.024436393,0,6.48499E-05,0,0,0,0,,,,
1490,14963.80624,12-14-2015 13:42:05,4777.233235,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1491,14973.82177,12-14-2015 13:42:15,4787.248772,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1492,14983.83735,12-14-2015 13:42:25,4797.264347,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1493,14993.85288,12-14-2015 13:42:35,4807.279877,4,1,0,4.194569588,2.089478278,0,8.024436393,0,6.47545E-05,0,0,0,0,,,,
1494,15003.86845,12-14-2015 13:42:46,4817.295447,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1495,15013.88403,12-14-2015 13:42:56,4827.311027,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1496,15023.89957,12-14-2015 13:43:06,4837.326572,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1497,15033.91515,12-14-2015 13:43:16,4847.34215,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1498,15043.93067,12-14-2015 13:43:26,4857.357671,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1499,15053.94626,12-14-2015 13:43:36,4867.373258,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1500,15063.96178,12-14-2015 13:43:46,4877.388784,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1501,15073.9775,12-14-2015 13:43:56,4887.4045,4,1,0,4.194731712,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1502,15083.99289,12-14-2015 13:44:06,4897.419893,4,1,0,4.194245815,2.089478278,0,8.024436393,0,-6.47545E-05,0,0,0,0,,,,
1503,15094.00845,12-14-2015 13:44:16,4907.435454,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1504,15104.02401,12-14-2015 13:44:26,4917.451014,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1505,15114.03956,12-14-2015 13:44:36,4927.466564,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1506,15124.05514,12-14-2015 13:44:46,4937.482138,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1507,15134.07068,12-14-2015 13:44:56,4947.497683,4,1,0,4.194407463,2.089478278,0,8.024436393,0,-3.24249E-05,0,0,0,0,,,,
1508,15144.08625,12-14-2015 13:45:06,4957.513247,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1509,15154.10181,12-14-2015 13:45:16,4967.528805,4,1,0,4.194407463,2.089478278,0,8.024436393,0,3.23296E-05,0,0,0,0,,,,
1510,15164.11741,12-14-2015 13:45:26,4977.544412,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1511,15174.13297,12-14-2015 13:45:36,4987.559965,4,1,0,4.194245815,2.089478278,0,8.024436393,0,-3.23296E-05,0,0,0,0,,,,
1512,15184.14848,12-14-2015 13:45:46,4997.575483,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1513,15194.14851,12-14-2015 13:45:56,5007.575508,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1514,15204.16396,12-14-2015 13:46:06,5017.590961,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1515,15214.17956,12-14-2015 13:46:16,5027.606562,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1516,15224.19508,12-14-2015 13:46:26,5037.622075,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1517,15234.21067,12-14-2015 13:46:36,5047.637673,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1518,15244.2262,12-14-2015 13:46:46,5057.6532,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1519,15254.24175,12-14-2015 13:46:56,5067.668746,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1520,15264.25736,12-14-2015 13:47:06,5077.68436,4,1,0,4.194245815,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1521,15274.27288,12-14-2015 13:47:16,5087.699884,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1522,15284.28844,12-14-2015 13:47:26,5097.71544,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1523,15294.304,12-14-2015 13:47:36,5107.731,4,1,0,4.194245815,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1524,15304.31954,12-14-2015 13:47:46,5117.746543,4,1,0,4.194245815,2.089478278,0,8.024436393,0,-3.23296E-05,0,0,0,0,,,,
1525,15314.33509,12-14-2015 13:47:56,5127.762088,4,1,0,4.194245815,2.089478278,0,8.024436393,0,-3.23296E-05,0,0,0,0,,,,
1526,15324.35065,12-14-2015 13:48:06,5137.777646,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1527,15334.36624,12-14-2015 13:48:16,5147.793241,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1528,15344.38177,12-14-2015 13:48:26,5157.808767,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1529,15354.39737,12-14-2015 13:48:36,5167.824366,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1530,15364.41289,12-14-2015 13:48:46,5177.839887,4,1,0,4.194407463,2.089478278,0,8.024436393,0,3.23296E-05,0,0,0,0,,,,
1531,15374.42844,12-14-2015 13:48:56,5187.855443,4,1,0,4.194569588,2.089478278,0,8.024436393,0,3.24249E-05,0,0,0,0,,,,
1532,15384.444,12-14-2015 13:49:06,5197.871003,4,1,0,4.194569588,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1533,15394.45958,12-14-2015 13:49:16,5207.886575,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1534,15404.47512,12-14-2015 13:49:26,5217.902116,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1535,15414.49066,12-14-2015 13:49:36,5227.917659,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1536,15424.50624,12-14-2015 13:49:46,5237.933239,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1537,15434.52178,12-14-2015 13:49:56,5247.94878,4,1,0,4.194407463,2.089478278,0,8.024436393,0,3.23296E-05,0,0,0,0,,,,
1538,15444.53735,12-14-2015 13:50:06,5257.964344,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
1539,15454.55292,12-14-2015 13:50:16,5267.979923,4,1,0,4.194407463,2.089478278,0,8.024436393,0,0,0,0,0,0,,,,
