Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,충전용량-방전용량,,soc
3740,14753.57663,02-27-2016 22:21:01,2553.607582,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3741,14754.59226,02-27-2016 22:21:02,2554.623213,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3742,14755.6079,02-27-2016 22:21:03,2555.638855,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3743,14756.62347,02-27-2016 22:21:04,2556.654425,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3744,14757.63908,02-27-2016 22:21:05,2557.670033,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3745,14758.65469,02-27-2016 22:21:06,2558.685642,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3746,14759.6703,02-27-2016 22:21:07,2559.701256,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3747,14760.67032,02-27-2016 22:21:08,2560.701274,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3748,14761.68598,02-27-2016 22:21:09,2561.716933,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3749,14762.70152,02-27-2016 22:21:10,2562.732471,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3750,14763.71729,02-27-2016 22:21:11,2563.748238,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3751,14764.73275,02-27-2016 22:21:12,2564.763703,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3752,14765.73275,02-27-2016 22:21:13,2565.763703,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3753,14766.74834,02-27-2016 22:21:14,2566.779289,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3754,14767.76396,02-27-2016 22:21:15,2567.794909,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3755,14768.76417,02-27-2016 22:21:16,2568.795124,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3756,14769.7795,02-27-2016 22:21:17,2569.810449,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3757,14770.77955,02-27-2016 22:21:18,2570.810506,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3758,14771.79518,02-27-2016 22:21:19,2571.82613,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3759,14772.79518,02-27-2016 22:21:20,2572.82613,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3760,14773.79523,02-27-2016 22:21:21,2573.826181,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3761,14774.81074,02-27-2016 22:21:22,2574.841689,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3762,14775.82638,02-27-2016 22:21:23,2575.857332,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3763,14776.8264,02-27-2016 22:21:24,2576.857351,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3764,14777.84195,02-27-2016 22:21:25,2577.872906,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3765,14778.85773,02-27-2016 22:21:26,2578.888685,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3766,14779.87317,02-27-2016 22:21:27,2579.904125,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3767,14780.88877,02-27-2016 22:21:28,2580.919719,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3768,14781.88879,02-27-2016 22:21:29,2581.919738,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3769,14782.90438,02-27-2016 22:21:30,2582.935332,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3770,14783.90456,02-27-2016 22:21:31,2583.93551,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3771,14784.91996,02-27-2016 22:21:32,2584.950917,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3772,14785.93563,02-27-2016 22:21:33,2585.966585,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3773,14786.95121,02-27-2016 22:21:34,2586.982161,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3774,14787.95125,02-27-2016 22:21:35,2587.982206,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3775,14788.95139,02-27-2016 22:21:36,2588.982339,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3776,14789.96678,02-27-2016 22:21:37,2589.997731,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3777,14790.96679,02-27-2016 22:21:38,2590.997742,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3778,14791.98239,02-27-2016 22:21:39,2592.013337,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3779,14792.99799,02-27-2016 22:21:40,2593.028939,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3780,14793.99813,02-27-2016 22:21:41,2594.029082,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3781,14795.01366,02-27-2016 22:21:42,2595.044612,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3782,14796.0292,02-27-2016 22:21:43,2596.060152,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3783,14797.04482,02-27-2016 22:21:44,2597.075773,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3784,14798.06042,02-27-2016 22:21:45,2598.091376,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3785,14799.06046,02-27-2016 22:21:46,2599.091411,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3786,14800.07604,02-27-2016 22:21:47,2600.106995,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3787,14801.09165,02-27-2016 22:21:48,2601.122599,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3788,14802.1073,02-27-2016 22:21:49,2602.138249,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3789,14803.12287,02-27-2016 22:21:50,2603.153819,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3790,14804.13848,02-27-2016 22:21:51,2604.169434,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3791,14805.15423,02-27-2016 22:21:53,2605.185183,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3792,14806.1698,02-27-2016 22:21:54,2606.200748,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3793,14807.18538,02-27-2016 22:21:55,2607.216332,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3794,14808.18538,02-27-2016 22:21:56,2608.216334,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3795,14809.20091,02-27-2016 22:21:57,2609.231867,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3796,14810.20106,02-27-2016 22:21:58,2610.232015,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3797,14811.21657,02-27-2016 22:21:59,2611.247524,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3798,14812.23212,02-27-2016 22:22:00,2612.263074,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3799,14813.24777,02-27-2016 22:22:01,2613.278717,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3800,14814.2478,02-27-2016 22:22:02,2614.278749,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3801,14815.24798,02-27-2016 22:22:03,2615.278929,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3802,14816.26334,02-27-2016 22:22:04,2616.294294,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3803,14817.2634,02-27-2016 22:22:05,2617.294355,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3804,14818.27919,02-27-2016 22:22:06,2618.310138,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3805,14819.29463,02-27-2016 22:22:07,2619.325583,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3806,14820.29468,02-27-2016 22:22:08,2620.325632,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3807,14821.3102,02-27-2016 22:22:09,2621.341152,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3808,14822.32577,02-27-2016 22:22:10,2622.356723,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3809,14823.34137,02-27-2016 22:22:11,2623.372322,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3810,14824.35698,02-27-2016 22:22:12,2624.387934,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3811,14825.35701,02-27-2016 22:22:13,2625.387962,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3812,14826.3726,02-27-2016 22:22:14,2626.403556,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3813,14827.38819,02-27-2016 22:22:15,2627.419144,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3814,14828.40382,02-27-2016 22:22:16,2628.434776,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3815,14829.40383,02-27-2016 22:22:17,2629.43478,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3816,14830.41944,02-27-2016 22:22:18,2630.450395,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3817,14831.43511,02-27-2016 22:22:19,2631.466058,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3818,14832.45062,02-27-2016 22:22:20,2632.48157,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3819,14833.46623,02-27-2016 22:22:21,2633.497183,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3820,14834.48182,02-27-2016 22:22:22,2634.512769,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3821,14835.48183,02-27-2016 22:22:23,2635.512786,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3822,14836.49761,02-27-2016 22:22:24,2636.528559,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3823,14837.513,02-27-2016 22:22:25,2637.543948,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3824,14838.51303,02-27-2016 22:22:26,2638.543987,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,6.48022E-05,0,0,0,0,,,,
3825,14839.52874,02-27-2016 22:22:27,2639.559695,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3826,14840.54428,02-27-2016 22:22:28,2640.575235,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3827,14841.54443,02-27-2016 22:22:29,2641.575384,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3828,14842.55987,02-27-2016 22:22:30,2642.590821,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3829,14843.57548,02-27-2016 22:22:31,2643.60643,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3830,14844.59109,02-27-2016 22:22:32,2644.622041,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3831,14845.59109,02-27-2016 22:22:33,2645.622043,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3832,14846.59124,02-27-2016 22:22:34,2646.62219,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-3.24249E-05,0,0,0,0,,,,
3833,14847.60666,02-27-2016 22:22:35,2647.637611,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3834,14848.60666,02-27-2016 22:22:36,2648.637613,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3835,14849.60673,02-27-2016 22:22:37,2649.637685,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3836,14850.62226,02-27-2016 22:22:38,2650.653214,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3837,14851.63803,02-27-2016 22:22:39,2651.668987,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3838,14852.65349,02-27-2016 22:22:40,2652.68444,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3839,14853.66909,02-27-2016 22:22:41,2653.700038,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3840,14854.68472,02-27-2016 22:22:42,2654.715676,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3841,14855.68473,02-27-2016 22:22:43,2655.715686,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3842,14856.68484,02-27-2016 22:22:44,2656.71579,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3843,14857.70031,02-27-2016 22:22:45,2657.73126,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3844,14858.70031,02-27-2016 22:22:46,2658.731263,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3845,14859.71588,02-27-2016 22:22:47,2659.746837,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3846,14860.7315,02-27-2016 22:22:48,2660.762447,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3847,14861.73179,02-27-2016 22:22:49,2661.762738,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3848,14862.7471,02-27-2016 22:22:50,2662.778048,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3849,14863.76273,02-27-2016 22:22:51,2663.793678,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3850,14864.77837,02-27-2016 22:22:52,2664.809321,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3851,14865.77838,02-27-2016 22:22:53,2665.809331,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3852,14866.7785,02-27-2016 22:22:54,2666.809448,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3853,14867.79387,02-27-2016 22:22:55,2667.824827,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3854,14868.79392,02-27-2016 22:22:56,2668.824877,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3855,14869.794,02-27-2016 22:22:57,2669.824954,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3856,14870.80952,02-27-2016 22:22:58,2670.840472,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3857,14871.82535,02-27-2016 22:22:59,2671.856298,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3858,14872.84071,02-27-2016 22:23:00,2672.871662,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3859,14873.85633,02-27-2016 22:23:01,2673.887284,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3860,14874.8564,02-27-2016 22:23:02,2674.887348,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3861,14875.87197,02-27-2016 22:23:03,2675.902917,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3862,14876.87207,02-27-2016 22:23:04,2676.903027,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3863,14877.88751,02-27-2016 22:23:05,2677.918462,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3864,14878.90315,02-27-2016 22:23:06,2678.934098,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3865,14879.91875,02-27-2016 22:23:07,2679.949698,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3866,14880.93435,02-27-2016 22:23:08,2680.965306,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3867,14881.93443,02-27-2016 22:23:09,2681.965378,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3868,14882.95003,02-27-2016 22:23:10,2682.980979,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,3.24249E-05,0,0,0,0,,,,
3869,14883.96557,02-27-2016 22:23:11,2683.996527,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3870,14884.98118,02-27-2016 22:23:12,2685.012132,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3871,14885.99677,02-27-2016 22:23:13,2686.027727,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3872,14887.01241,02-27-2016 22:23:14,2687.043364,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3873,14888.01243,02-27-2016 22:23:15,2688.043378,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3874,14889.02799,02-27-2016 22:23:16,2689.058945,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3875,14890.0281,02-27-2016 22:23:17,2690.059049,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3876,14891.04369,02-27-2016 22:23:18,2691.074642,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3877,14892.05922,02-27-2016 22:23:19,2692.090175,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3878,14893.07504,02-27-2016 22:23:20,2693.105988,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3879,14894.09043,02-27-2016 22:23:21,2694.121385,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3880,14895.09044,02-27-2016 22:23:22,2695.121395,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3881,14896.10609,02-27-2016 22:23:23,2696.137039,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3882,14897.12164,02-27-2016 22:23:24,2697.152589,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3883,14898.1217,02-27-2016 22:23:25,2698.152651,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3884,14899.13731,02-27-2016 22:23:26,2699.168262,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3885,14900.15284,02-27-2016 22:23:28,2700.183794,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3886,14901.16848,02-27-2016 22:23:29,2701.199428,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3887,14902.18411,02-27-2016 22:23:30,2702.215063,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3888,14903.18422,02-27-2016 22:23:31,2703.215174,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3889,14904.1997,02-27-2016 22:23:32,2704.23065,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3890,14905.2153,02-27-2016 22:23:33,2705.246251,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3891,14906.23091,02-27-2016 22:23:34,2706.261865,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3892,14907.23093,02-27-2016 22:23:35,2707.261881,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3893,14908.24651,02-27-2016 22:23:36,2708.277459,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3894,14909.26215,02-27-2016 22:23:37,2709.293101,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3895,14910.27767,02-27-2016 22:23:38,2710.308626,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
3896,14911.27773,02-27-2016 22:23:39,2711.308685,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3897,14912.29346,02-27-2016 22:23:40,2712.32441,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3898,14913.30896,02-27-2016 22:23:41,2713.339911,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3899,14914.32481,02-27-2016 22:23:42,2714.355758,6,1,0,3.964691162,1.809863828,0.361452327,7.077067989,1.418931929,-6.48022E-05,0,0,0,0,,,,
3900,14915.34016,02-27-2016 22:23:43,2715.371115,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3901,14916.34016,02-27-2016 22:23:44,2716.371115,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3902,14917.35579,02-27-2016 22:23:45,2717.386742,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,3.23772E-05,0,0,0,0,,,,
3903,14918.35588,02-27-2016 22:23:46,2718.386828,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3904,14919.37154,02-27-2016 22:23:47,2719.402491,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3905,14920.38696,02-27-2016 22:23:48,2720.417914,6,1,0,3.965015173,1.809863828,0.361452327,7.077067989,1.418931929,0,0,0,0,0,,,,
3906,14921.38697,02-27-2016 22:23:49,2721.417918,6,1,0,3.964853287,1.809863828,0.361452327,7.077067989,1.418931929,-3.23772E-05,0,0,0,0,,,,
