Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
2851,13895.41264,11-12-2015 21:19:33,715.2285825,7,1,-0.834072888,3.744268656,2.06072431,0.659959224,7.919399911,2.574345166,-0.000388527,54.70726313,1.400765086,0
2852,13896.41554,11-12-2015 21:19:34,716.231481,7,1,-0.834072888,3.743782997,2.06072431,0.660191608,7.919399911,2.575215242,-0.000388527,54.69819423,1.400532702,0
2853,13897.41848,11-12-2015 21:19:35,717.2344225,7,1,-0.833892286,3.743459225,2.06072431,0.660423995,7.919399911,2.576085206,-0.000323772,54.68912519,1.400300315,0
2854,13898.4214,11-12-2015 21:19:36,718.2373401,7,1,-0.83425349,3.74281168,2.06072431,0.660656365,7.919399911,2.576954998,-0.00035615,54.68005684,1.400067945,0
2855,13899.4243,11-12-2015 21:19:37,719.2402481,7,1,-0.834072888,3.742326021,2.06072431,0.660888736,7.919399911,2.577824673,-0.000323772,54.67098844,1.399835574,0
2856,13900.4272,11-12-2015 21:19:38,720.2431419,7,1,-0.222168654,3.786196947,2.06072431,0.661087679,7.919399911,2.578569707,0.008547544,54.66322458,1.399636631,0
2857,13901.43016,11-12-2015 21:19:39,721.246102,7,1,-0.221988037,3.787492037,2.06072431,0.661149572,7.919399911,2.578804097,0.008936072,54.66080916,1.399574738,0
2858,13902.43305,11-12-2015 21:19:40,722.2489961,7,1,-0.222349256,3.788139582,2.06072431,0.661211469,7.919399911,2.579038552,0.009162712,54.65839361,1.399512841,0
2859,13903.44432,11-12-2015 21:19:41,723.2602588,7,1,-0.222168654,3.788949013,2.06072431,0.661273878,7.919399911,2.579274986,0.000712299,54.65595807,1.399450432,0
2860,13904.45552,11-12-2015 21:19:42,724.2714642,7,1,-0.222349256,3.789110899,2.06072431,0.661336302,7.919399911,2.579511503,0.000388527,54.65352195,1.399388008,0
2861,13905.4584,11-12-2015 21:19:43,725.2743425,7,1,-0.222168654,3.789596558,2.06072431,0.661398215,7.919399911,2.579746112,0.000291395,54.65110576,1.399326095,0
2862,13906.46136,11-12-2015 21:19:44,726.2773058,7,1,-0.222349256,3.789758444,2.06072431,0.661460117,7.919399911,2.579980702,0.000226641,54.64868999,1.399264193,0
2863,13907.46424,11-12-2015 21:19:45,727.2801888,7,1,-0.221988037,3.790244102,2.06072431,0.661522025,7.919399911,2.580215333,0.000226641,54.64627399,1.399202285,0
2864,13908.46718,11-12-2015 21:19:46,728.2831277,7,1,-0.222349256,3.790405989,2.06072431,0.661583925,7.919399911,2.58044995,0.000194263,54.64385832,1.399140385,0
2865,13909.47007,11-12-2015 21:19:47,729.286015,7,1,-0.222168654,3.790729761,2.06072431,0.661645823,7.919399911,2.580684581,0.000194263,54.6414427,1.399078486,0
2866,13910.47298,11-12-2015 21:19:48,730.2889276,7,1,-0.222168654,3.791053534,2.06072431,0.661707731,7.919399911,2.580919261,0.000226641,54.63902671,1.399016579,0
2867,13911.47593,11-12-2015 21:19:49,731.2918703,7,1,-0.222349256,3.791053534,2.06072431,0.661769644,7.919399911,2.581153973,0.000129509,54.63661054,1.398954666,0
2868,13912.47885,11-12-2015 21:19:50,732.2947957,7,1,-0.222168654,3.79121542,2.06072431,0.661831565,7.919399911,2.581388722,9.71E-05,54.63419406,1.398892745,0
2869,13913.48176,11-12-2015 21:19:51,733.2977033,7,1,-0.222168654,3.791377306,2.06072431,0.661893462,7.919399911,2.581623394,0.000129509,54.63177848,1.398830848,0
2870,13914.4847,11-12-2015 21:19:52,734.3006392,7,1,-0.221988037,3.791701078,2.06072431,0.661955356,7.919399911,2.581858066,0.000161886,54.62936305,1.398768954,0
2871,13915.48759,11-12-2015 21:19:53,735.3035298,7,1,-1.1114887,3.727432489,2.06072431,0.662084664,7.919399911,2.582343055,-0.012756586,54.62431672,1.398639646,0
2872,13916.49059,11-12-2015 21:19:54,736.3065391,7,1,-1.111308098,3.725166082,2.06072431,0.662394305,7.919399911,2.583496791,-0.013242245,54.61223283,1.398330005,0
2873,13917.49342,11-12-2015 21:19:55,737.3093615,7,1,-1.111308098,3.723870993,2.06072431,0.662703892,7.919399911,2.584649804,-0.01353364,54.60015101,1.398020418,0
2874,13918.49637,11-12-2015 21:19:56,738.3123106,7,1,-1.111308098,3.722575903,2.06072431,0.66301352,7.919399911,2.585802558,-0.001230335,54.58806762,1.397710789,0
2875,13919.49927,11-12-2015 21:19:57,739.3152149,7,1,-1.1114887,3.721280813,2.06072431,0.663323129,7.919399911,2.586954878,-0.000841808,54.57598497,1.397401181,0
2876,13920.50224,11-12-2015 21:19:58,740.3181879,7,1,-1.1114887,3.720471382,2.06072431,0.663632766,7.919399911,2.588106999,-0.000679922,54.56390124,1.397091544,0
2877,13921.50513,11-12-2015 21:19:59,741.3210692,7,1,-1.111308098,3.719661951,2.06072431,0.663942375,7.919399911,2.58925874,-0.000615168,54.55181857,1.396781934,0
2878,13922.50808,11-12-2015 21:20:00,742.3240225,7,1,-1.111669302,3.718528748,2.06072431,0.664252002,7.919399911,2.590410254,-0.00058279,54.53973525,1.396472308,0
2879,13923.51096,11-12-2015 21:20:01,743.3269026,7,1,-1.111308098,3.717881203,2.06072431,0.66456161,7.919399911,2.591561464,-0.000550413,54.52765264,1.3961627,0
2880,13924.51388,11-12-2015 21:20:02,744.3298237,7,1,-1.1114887,3.717233658,2.06072431,0.664871228,7.919399911,2.592712482,-0.000485659,54.51556962,1.395853082,0
2881,13925.51681,11-12-2015 21:20:03,745.33275,7,1,-1.111308098,3.716424227,2.06072431,0.665180838,7.919399911,2.593863239,-0.000453281,54.50348693,1.395543472,0
2882,13926.51977,11-12-2015 21:20:04,746.3357114,7,1,-1.111308098,3.715776682,2.06072431,0.665490466,7.919399911,2.595013834,-0.000420904,54.49140356,1.395233844,0
2883,13927.52262,11-12-2015 21:20:05,747.3385598,7,1,-1.111127496,3.715291023,2.06072431,0.665800057,7.919399911,2.596164098,-0.000453281,54.47932159,1.394924253,0
2884,13928.52554,11-12-2015 21:20:06,748.3414889,7,1,-1.111308098,3.71415782,2.06072431,0.666109683,7.919399911,2.597314276,-0.000453281,54.46723827,1.394614627,0
2885,13929.52845,11-12-2015 21:20:07,749.3443902,7,1,-1.1114887,3.713672161,2.06072431,0.666419294,7.919399911,2.598464207,-0.000453281,54.45515556,1.394305016,0
2886,13930.53137,11-12-2015 21:20:08,750.3473109,7,1,-1.1114887,3.713348389,2.06072431,0.666728919,7.919399911,2.599614007,-0.00035615,54.44307226,1.393995391,0
2887,13931.53433,11-12-2015 21:20:09,751.3502726,7,1,-1.1114887,3.712700844,2.06072431,0.667038549,7.919399911,2.600763653,-0.00035615,54.43098881,1.393685761,0
2888,13932.5372,11-12-2015 21:20:10,752.3531455,7,1,-1.1114887,3.712053299,2.06072431,0.667348155,7.919399911,2.601913041,-0.000388527,54.41890626,1.393376155,0
2889,13933.54165,11-12-2015 21:20:11,753.3575889,7,1,-1.1114887,3.71156764,2.06072431,0.667658233,7.919399911,2.603064011,-0.00035615,54.4068053,1.393066077,0
2890,13934.54892,11-12-2015 21:20:12,754.3648649,7,1,-1.1114887,3.710920095,2.06072431,0.667969193,7.919399911,2.604218082,-0.000388527,54.39466992,1.392755117,0
2891,13935.55183,11-12-2015 21:20:13,755.3677745,7,1,-1.111308098,3.710758209,2.06072431,0.66827881,7.919399911,2.605367018,-0.000291395,54.38258699,1.3924455,0
2892,13936.55479,11-12-2015 21:20:14,756.370736,7,1,-1.1114887,3.710110664,2.06072431,0.668588432,7.919399911,2.606515838,-0.00035615,54.37050381,1.392135878,0
2893,13937.55766,11-12-2015 21:20:15,757.3736034,7,1,-1.1114887,3.70946312,2.06072431,0.668898036,7.919399911,2.607664428,-0.00035615,54.35842137,1.391826274,0
2894,13938.56057,11-12-2015 21:20:16,758.3765147,7,1,-1.1114887,3.709139347,2.06072431,0.669207655,7.919399911,2.608812933,-0.000291395,54.34633833,1.391516655,0
2895,13939.5635,11-12-2015 21:20:17,759.3794428,7,1,-1.111308098,3.708815575,2.06072431,0.669517275,7.919399911,2.609961298,-0.000291395,54.33425522,1.391207034,0
2896,13940.56644,11-12-2015 21:20:18,760.3823811,7,1,0.111055464,3.797367096,2.060734495,0.669722854,7.919438578,2.610723764,0.017516041,54.3266299,1.391011641,0
2897,13941.56936,11-12-2015 21:20:19,761.3853005,7,1,0.111055464,3.799957275,2.060765456,0.669722854,7.919556192,2.610723764,0.018131208,54.32783817,1.391042602,0
2898,13942.57226,11-12-2015 21:20:20,762.3882058,7,1,0.111055464,3.801414251,2.06079641,0.669722854,7.919673837,2.610723764,0.018519735,54.32904615,1.391073556,0
2899,13943.57517,11-12-2015 21:20:21,763.3911156,7,1,0.111055464,3.802871227,2.060827376,0.669722854,7.919791576,2.610723764,0.001359844,54.33025464,1.391104522,0
2900,13944.57808,11-12-2015 21:20:22,764.3940271,7,1,0.111055464,3.803842545,2.060858331,0.669722854,7.91990931,2.610723764,0.000874186,54.33146268,1.391135478,0
2901,13945.581,11-12-2015 21:20:23,765.3969475,7,1,0.111055464,3.804975748,2.06088929,0.669722854,7.920027091,2.610723764,0.000777054,54.33267085,1.391166436,0
2902,13946.58392,11-12-2015 21:20:24,766.3998647,7,1,0.111236073,3.806108952,2.060920258,0.669722854,7.920144941,2.610723764,0.000679922,54.33387941,1.391197404,0
2903,13947.58684,11-12-2015 21:20:25,767.4027859,7,1,0.111236073,3.806756496,2.060951221,0.669722854,7.920262799,2.610723764,0.00058279,54.33508776,1.391228368,0
2904,13948.58981,11-12-2015 21:20:26,768.4057515,7,1,0.111055464,3.807727814,2.060982185,0.669722854,7.920380686,2.610723764,0.000615168,54.33629612,1.391259331,0
2905,13949.59269,11-12-2015 21:20:27,769.4086294,7,1,0.111055464,3.808375359,2.061013136,0.669722854,7.920498549,2.610723764,0.000518036,54.337504,1.391290282,0
2906,13950.59563,11-12-2015 21:20:28,770.4115712,7,1,-0.167263433,3.788787127,2.061032338,0.669740061,7.920571687,2.610788962,-0.003561497,54.33758188,1.391292278,0
2907,13951.59853,11-12-2015 21:20:29,771.4144705,7,1,-0.167263433,3.788949013,2.061032338,0.669786689,7.920571687,2.610965629,-0.003723383,54.3357622,1.39124565,0
2908,13952.60143,11-12-2015 21:20:30,772.4173788,7,1,-0.167263433,3.789272785,2.061032338,0.669833301,7.920571687,2.611142245,-0.003820515,54.33394312,1.391199037,0
2909,13953.60435,11-12-2015 21:20:31,773.420296,7,1,-0.167263433,3.789596558,2.061032338,0.669879913,7.920571687,2.61131887,9.71E-05,54.33212408,1.391152426,0
2910,13954.6074,11-12-2015 21:20:32,774.423349,7,1,-0.167263433,3.789596558,2.061032338,0.669926543,7.920571687,2.611495577,0.000129509,54.3303043,1.391105795,0
2911,13955.6102,11-12-2015 21:20:33,775.4261439,7,1,-0.167444035,3.789758444,2.061032338,0.669973147,7.920571687,2.611672194,0.000129509,54.32848556,1.391059191,0
2912,13956.61312,11-12-2015 21:20:34,776.4290673,7,1,-0.167444035,3.790244102,2.061032338,0.670019762,7.920571687,2.611848867,0.000194263,54.32666638,1.391012576,0
2913,13957.61604,11-12-2015 21:20:35,777.4319854,7,1,-0.167624652,3.790244102,2.061032338,0.670066382,7.920571687,2.612025568,0.000161886,54.32484703,1.390965956,0
2914,13958.61895,11-12-2015 21:20:36,778.4348926,7,1,-0.167444035,3.790729761,2.061032338,0.670112999,7.920571687,2.61220227,0.000129509,54.32302777,1.390919339,0
2915,13959.62189,11-12-2015 21:20:37,779.4378363,7,1,-0.167263433,3.790891647,2.061032338,0.670159622,7.920571687,2.612379006,0.000161886,54.32120829,1.390872717,0
2916,13960.62485,11-12-2015 21:20:38,780.4407952,7,1,-0.167263433,3.791053534,2.061032338,0.670206243,7.920571687,2.612555746,0.000161886,54.31938885,1.390826095,0
2917,13961.62771,11-12-2015 21:20:39,781.4436549,7,1,-0.167082831,3.79121542,2.061032338,0.670252855,7.920571687,2.612732456,0.000129509,54.31756983,1.390779484,0
2918,13962.63062,11-12-2015 21:20:40,782.4465665,7,1,-0.167444035,3.791377306,2.061032338,0.67029946,7.920571687,2.612909154,0.000129509,54.31575102,1.390732878,0
2919,13963.64093,11-12-2015 21:20:42,783.4568728,7,1,-0.167263433,3.791539192,2.061032338,0.670346417,7.920571687,2.613087191,9.71E-05,54.3139185,1.390685921,0
2920,13964.64331,11-12-2015 21:20:43,784.4592556,7,1,-0.167444035,3.791701078,2.061032338,0.670393016,7.920571687,2.613263884,9.71E-05,54.31209995,1.390639322,0
2921,13965.64627,11-12-2015 21:20:44,785.4622147,7,1,-0.167444035,3.792024851,2.061032338,0.670439642,7.920571687,2.613440688,0.000129509,54.31028036,1.390592696,0
2922,13966.64916,11-12-2015 21:20:45,786.4651052,7,1,-0.167444035,3.792186737,2.061032338,0.670486255,7.920571687,2.613617452,9.71E-05,54.30846126,1.390546083,0
2923,13967.65218,11-12-2015 21:20:46,787.4681203,7,1,-0.167263433,3.792348623,2.061032338,0.670532885,7.920571687,2.613794289,9.71E-05,54.30664151,1.390499453,0
2924,13968.65498,11-12-2015 21:20:47,788.4709273,7,1,-0.167263433,3.792672396,2.061032338,0.670579486,7.920571687,2.613971024,0.000129509,54.30482287,1.390452852,0
2925,13969.65794,11-12-2015 21:20:48,789.4738859,7,1,-0.167263433,3.792672396,2.061032338,0.670626098,7.920571687,2.614147806,0.000129509,54.30300382,1.39040624,0
2926,13970.66082,11-12-2015 21:20:49,790.4767596,7,1,-0.167263433,3.792996168,2.061032338,0.670672714,7.920571687,2.614324612,0.000129509,54.30118461,1.390359624,0
2927,13971.66375,11-12-2015 21:20:50,791.479694,7,1,-0.167444035,3.792996168,2.061032338,0.670719326,7.920571687,2.614501414,9.71E-05,54.29936552,1.390313012,0
2928,13972.66666,11-12-2015 21:20:51,792.4826039,7,1,-0.167263433,3.793158054,2.061032338,0.670765944,7.920571687,2.614678241,9.71E-05,54.29754623,1.390266394,0
2929,13973.66959,11-12-2015 21:20:52,793.4855364,7,1,-0.167444035,3.793319941,2.061032338,0.670812561,7.920571687,2.61485507,6.48E-05,54.295727,1.390219777,0
2930,13974.67249,11-12-2015 21:20:53,794.4884326,7,1,-0.167444035,3.793481827,2.061032338,0.670859171,7.920571687,2.615031884,9.71E-05,54.293908,1.390173167,0
2931,13975.6754,11-12-2015 21:20:54,795.491345,7,1,-0.167263433,3.793643713,2.061032338,0.670905791,7.920571687,2.615208738,9.71E-05,54.29208865,1.390126547,0
2932,13976.67834,11-12-2015 21:20:55,796.4942833,7,1,-0.167263433,3.793805599,2.061032338,0.670952417,7.920571687,2.61538562,9.71E-05,54.29026905,1.390079921,0
2933,13977.68131,11-12-2015 21:20:56,797.4972542,7,1,-0.167444035,3.793805599,2.061032338,0.670999026,7.920571687,2.615562444,6.48E-05,54.28845012,1.390033313,0
2934,13978.68416,11-12-2015 21:20:57,798.5001054,7,1,-0.166902214,3.794291258,2.061032338,0.671045638,7.920571687,2.615739285,0.000129509,54.28663106,1.389986701,0
2935,13979.68711,11-12-2015 21:20:58,799.503051,7,1,-0.167263433,3.794129372,2.061032338,0.671092255,7.920571687,2.615916152,9.71E-05,54.2848118,1.389940083,0
2936,13980.69003,11-12-2015 21:20:59,800.5059785,7,1,-0.167082831,3.794291258,2.061032338,0.671138867,7.920571687,2.616093003,9.71E-05,54.28299275,1.389893471,0
2937,13981.69295,11-12-2015 21:21:00,801.5088975,7,1,-0.167263433,3.794453144,2.061032338,0.671185487,7.920571687,2.616269892,9.71E-05,54.28117337,1.389846851,0
2938,13982.69583,11-12-2015 21:21:01,802.5117783,7,1,-0.167444035,3.794291258,2.061032338,0.671232099,7.920571687,2.616446754,6.48E-05,54.27935433,1.38980024,0
2939,13983.69889,11-12-2015 21:21:02,803.5148352,7,1,-0.167263433,3.79461503,2.061032338,0.671278716,7.920571687,2.616623645,0.000129509,54.27753504,1.389753622,0
2940,13984.70168,11-12-2015 21:21:03,804.5176191,7,1,-0.167263433,3.794776917,2.061032338,0.671325331,7.920571687,2.616800527,9.71E-05,54.2757159,1.389707007,0
2941,13985.70463,11-12-2015 21:21:04,805.5205753,7,1,-0.167444035,3.79461503,2.061032338,0.671371962,7.920571687,2.616977475,6.48E-05,54.2738961,1.389660376,0
2942,13986.70752,11-12-2015 21:21:05,806.5234634,7,1,-0.167444035,3.794776917,2.061032338,0.671418577,7.920571687,2.617154369,6.48E-05,54.27207691,1.389613761,0
2943,13987.71045,11-12-2015 21:21:06,807.5263984,7,1,-0.167263433,3.794776917,2.061032338,0.671465183,7.920571687,2.617331235,3.24E-05,54.27025807,1.389567155,0
2944,13988.71342,11-12-2015 21:21:07,808.5293674,7,1,-0.167263433,3.794938803,2.061032338,0.6715118,7.920571687,2.617508142,6.48E-05,54.26843884,1.389520538,0
2945,13989.7163,11-12-2015 21:21:08,809.5322424,7,1,-0.167263433,3.795100689,2.061032338,0.671558416,7.920571687,2.617685051,9.71E-05,54.26661962,1.389473922,0
2946,13990.71918,11-12-2015 21:21:09,810.535128,7,1,-0.167263433,3.795100689,2.061032338,0.671605027,7.920571687,2.617861946,3.24E-05,54.26480059,1.389427311,0
2947,13991.7221,11-12-2015 21:21:10,811.5380459,7,1,-0.167444035,3.795262575,2.061032338,0.671651648,7.920571687,2.618038878,6.48E-05,54.26298121,1.38938069,0
2948,13992.72503,11-12-2015 21:21:11,812.540973,7,1,-0.167444035,3.795262575,2.061032338,0.67169826,7.920571687,2.618215781,3.24E-05,54.26116215,1.389334078,0
2949,13993.72947,11-12-2015 21:21:12,813.5454133,7,1,-0.167263433,3.795424461,2.061032338,0.671744944,7.920571687,2.618392964,9.71E-05,54.25934026,1.389287394,0
2950,13994.73779,11-12-2015 21:21:13,814.5537319,7,1,-0.167263433,3.795424461,2.061032338,0.671791818,7.920571687,2.618570867,6.48E-05,54.257511,1.389240521,0
2951,13995.74064,11-12-2015 21:21:14,815.5565838,7,1,-0.167444035,3.795424461,2.061032338,0.671838424,7.920571687,2.618747757,0,54.25569217,1.389193914,0
2952,13996.74357,11-12-2015 21:21:15,816.5595121,7,1,-0.167444035,3.795424461,2.061032338,0.671885042,7.920571687,2.618924696,3.24E-05,54.25387288,1.389147296,0
2953,13997.74646,11-12-2015 21:21:16,817.5623993,7,1,-0.167263433,3.795748234,2.061032338,0.671931666,7.920571687,2.61910166,9.71E-05,54.25205336,1.389100672,0
2954,13998.74937,11-12-2015 21:21:17,818.5653158,7,1,-0.167263433,3.795748234,2.061032338,0.671978268,7.920571687,2.619278549,9.71E-05,54.25023466,1.38905407,0
2955,13999.75229,11-12-2015 21:21:18,819.5682308,7,1,-0.167444035,3.795748234,2.061032338,0.672024875,7.920571687,2.619455453,3.24E-05,54.24841581,1.389007463,0
2956,14000.75526,11-12-2015 21:21:19,820.5712063,7,1,-0.167263433,3.795586348,2.061032338,0.672071499,7.920571687,2.619632424,0,54.2465963,1.388960839,0
2957,14001.75814,11-12-2015 21:21:20,821.5740812,7,1,-0.167444035,3.79591012,2.061032338,0.672118113,7.920571687,2.619809363,3.24E-05,54.24477715,1.388914225,0
2958,14002.76105,11-12-2015 21:21:21,822.5769956,7,1,-0.167263433,3.79591012,2.061032338,0.672164731,7.920571687,2.619986317,6.48E-05,54.24295788,1.388867607,0
2959,14003.76396,11-12-2015 21:21:22,823.5799078,7,1,-0.167444035,3.79591012,2.061032338,0.672211347,7.920571687,2.620163269,3.24E-05,54.24113863,1.388820991,0
2960,14004.7669,11-12-2015 21:21:23,824.5828472,7,1,-0.167444035,3.79591012,2.061032338,0.672257965,7.920571687,2.620340227,0,54.23931935,1.388774373,0
2961,14005.76981,11-12-2015 21:21:24,825.5857569,7,1,-0.167444035,3.79591012,2.061032338,0.672304583,7.920571687,2.620517191,3.24E-05,54.23750005,1.388727755,0
2962,14006.77279,11-12-2015 21:21:25,826.5887376,7,1,-0.167444035,3.796072006,2.061032338,0.672351203,7.920571687,2.620694159,3.24E-05,54.23568072,1.388681136,0
2963,14007.77566,11-12-2015 21:21:26,827.5916058,7,1,-0.167444035,3.796072006,2.061032338,0.672397818,7.920571687,2.620871116,3.24E-05,54.23386152,1.38863452,0
2964,14008.77859,11-12-2015 21:21:27,828.5945371,7,1,-0.167444035,3.796072006,2.061032338,0.672444447,7.920571687,2.621048125,-3.24E-05,54.2320418,1.388587891,0
2965,14009.78148,11-12-2015 21:21:28,829.5974229,7,1,-0.167444035,3.796072006,2.061032338,0.672491051,7.920571687,2.62122504,0,54.23022307,1.388541287,0
2966,14010.78441,11-12-2015 21:21:29,830.6003547,7,1,-0.167444035,3.796233892,2.061032338,0.672537658,7.920571687,2.621401971,3.24E-05,54.22840419,1.38849468,0
2967,14011.78735,11-12-2015 21:21:30,831.6032917,7,1,-0.167444035,3.796233892,2.061032338,0.672584271,7.920571687,2.621578926,3.24E-05,54.22658509,1.388448067,0
2968,14012.79026,11-12-2015 21:21:31,832.6062033,7,1,-0.167082831,3.796395779,2.061032338,0.672630884,7.920571687,2.62175588,6.48E-05,54.22476601,1.388401454,0
2969,14013.79316,11-12-2015 21:21:32,833.609101,7,1,-0.167444035,3.796233892,2.061032338,0.672677496,7.920571687,2.621932835,0,54.22294693,1.388354842,0
2970,14014.79607,11-12-2015 21:21:33,834.6120157,7,1,-0.167263433,3.796395779,2.061032338,0.672724124,7.920571687,2.622109847,3.24E-05,54.22112728,1.388308215,0
2971,14015.79899,11-12-2015 21:21:34,835.6149362,7,1,-0.167263433,3.796395779,2.061032338,0.67277074,7.920571687,2.622286818,0,54.21930806,1.388261598,0
2972,14016.80197,11-12-2015 21:21:35,836.6179112,7,1,-0.167263433,3.796395779,2.061032338,0.672817355,7.920571687,2.622463787,0,54.21748889,1.388214983,0
2973,14017.80484,11-12-2015 21:21:36,837.6207829,7,1,-0.167263433,3.796557665,2.061032338,0.672863971,7.920571687,2.622640763,3.24E-05,54.21566965,1.388168367,0
2974,14018.80781,11-12-2015 21:21:37,838.6237555,7,1,-0.167263433,3.796395779,2.061032338,0.672910591,7.920571687,2.622817752,3.24E-05,54.21385029,1.388121747,0
2975,14019.81067,11-12-2015 21:21:38,839.6266163,7,1,-0.167444035,3.796395779,2.061032338,0.672957213,7.920571687,2.62299475,0,54.21203084,1.388075125,0
2976,14020.81363,11-12-2015 21:21:39,840.6295739,7,1,-0.167444035,3.796395779,2.061032338,0.673003831,7.920571687,2.623171735,0,54.21021155,1.388028507,0
