Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C-dC,,SoC
676,6811.380484,11-11-2015 16:16:03,220.2637415,3,1,0.672027886,4.199491024,1.863845792,0,7.138722209,0,-3.24E-05,0,1.923845792,0,,,1.863845792,,92.96002365
677,6821.395978,11-11-2015 16:16:13,230.2792362,3,1,0.661010683,4.199653149,1.86570038,0,7.146510988,0,-3.23E-05,0,1.92570038,0,,,1.86570038,,93.05002575
678,6831.411511,11-11-2015 16:16:23,240.2947687,3,1,0.650354743,4.199653149,1.867524761,0,7.154172905,0,0,0,1.927524761,0,,,1.867524761,,93.13856193
679,6841.42706,11-11-2015 16:16:33,250.3103177,3,1,0.639879405,4.199653149,1.869319632,0,7.161710904,0,0,0,1.929319632,0,,,1.869319632,,93.225666
680,6851.442322,11-11-2015 16:16:43,260.32558,3,1,0.629945934,4.199976921,1.871085657,0,7.169127752,0,6.48E-05,0,1.931085657,0,,,1.871085657,,93.3113702
681,6861.442581,11-11-2015 16:16:53,270.3258389,3,1,0.6198318,4.199653149,1.872820956,0,7.176415553,0,-3.23E-05,0,1.932820956,0,,,1.872820956,,93.39558328
682,6871.457693,11-11-2015 16:17:04,280.3409511,3,1,0.609717667,4.199814796,1.874528282,0,7.183585908,0,3.23E-05,0,1.934528282,0,,,1.874528282,,93.47843884
683,6881.457759,11-11-2015 16:17:14,290.3410169,3,1,0.599784136,4.199653149,1.876208007,0,7.190640322,0,-3.23E-05,0,1.936208007,0,,,1.876208007,,93.55995494
684,6891.473459,11-11-2015 16:17:24,300.3567169,3,1,0.59039247,4.199814796,1.877866207,0,7.197604366,0,0,0,1.937866207,0,,,1.877866207,,93.64042645
685,6901.4888,11-11-2015 16:17:34,310.3720584,3,1,0.581000805,4.199653149,1.87949537,0,7.204446447,0,-6.48E-05,0,1.93949537,0,,,1.87949537,,93.71948881
686,6911.504392,11-11-2015 16:17:44,320.3876501,3,1,0.571789742,4.199653149,1.881098573,0,7.211179466,0,0,0,1.941098573,0,,,1.881098573,,93.79729134
687,6921.519443,11-11-2015 16:17:54,330.4027009,3,1,0.562578678,4.199814796,1.882673975,0,7.217795761,0,3.23E-05,0,1.942673975,0,,,1.882673975,,93.87374471
688,6931.519778,11-11-2015 16:18:04,340.4030359,3,1,0.553909421,4.199814796,1.884226814,0,7.224317296,0,-3.24E-05,0,1.944226814,0,,,1.884226814,,93.94910311
689,6941.535407,11-11-2015 16:18:14,350.4186653,3,1,0.54487896,4.199653149,1.885755146,0,7.230735909,0,-3.23E-05,0,1.945755146,0,,,1.885755146,,94.02327219
690,6951.550852,11-11-2015 16:18:24,360.4341096,3,1,0.536390305,4.199653149,1.887259229,0,7.237052675,0,-3.23E-05,0,1.947259229,0,,,1.887259229,,94.09626449
691,6961.566458,11-11-2015 16:18:34,370.4497159,3,1,0.527721047,4.199653149,1.888739768,0,7.243270561,0,0,0,1.948739768,0,,,1.888739768,,94.16811421
692,6971.581515,11-11-2015 16:18:44,380.4647735,3,1,0.519593656,4.199814796,1.890194684,0,7.249380828,0,3.23E-05,0,1.950194684,0,,,1.890194684,,94.23872046
693,6981.581751,11-11-2015 16:18:54,390.4650086,3,1,0.511285603,4.199976921,1.891628995,0,7.255404562,0,0,0,1.951628995,0,,,1.891628995,,94.30832676
694,6991.59729,11-11-2015 16:19:04,400.4805482,3,1,0.503519416,4.199814796,1.893040888,0,7.261334159,0,0,0,1.953040888,0,,,1.893040888,,94.37684513
695,7001.61278,11-11-2015 16:19:14,410.4960377,3,1,0.495391995,4.199653149,1.894430646,0,7.26717078,0,0,0,1.954430646,0,,,1.894430646,,94.4442893
696,7011.628294,11-11-2015 16:19:24,420.511552,3,1,0.48780641,4.199653149,1.895798902,0,7.272917093,0,-3.23E-05,0,1.955798902,0,,,1.895798902,,94.51068999
697,7021.643796,11-11-2015 16:19:34,430.5270536,3,1,0.480220824,4.199491024,1.897145966,0,7.278574407,0,-3.24E-05,0,1.957145966,0,,,1.897145966,,94.57606224
698,7031.659378,11-11-2015 16:19:44,440.5426355,3,1,0.473177075,4.199814796,1.898472166,0,7.284144094,0,0,0,1.958472166,0,,,1.898472166,,94.64042198
699,7041.674853,11-11-2015 16:19:54,450.5581109,3,1,0.465952694,4.199814796,1.899777956,0,7.289628069,0,3.23E-05,0,1.959777956,0,,,1.899777956,,94.70379122
700,7051.690349,11-11-2015 16:20:04,460.5736068,3,1,0.458547711,4.199653149,1.901063732,0,7.295028002,0,-3.23E-05,0,1.961063732,0,,,1.901063732,,94.76618921
701,7061.7059,11-11-2015 16:20:14,470.5891584,3,1,0.451865166,4.199653149,1.902329778,0,7.30034506,0,0,0,1.962329778,0,,,1.902329778,,94.8276297
702,7071.721419,11-11-2015 16:20:24,480.6046767,3,1,0.444640785,4.199653149,1.903576434,0,7.305580678,0,3.24E-05,0,1.963576434,0,,,1.903576434,,94.88812921
703,7081.737059,11-11-2015 16:20:34,490.6203172,3,1,0.437597036,4.199814796,1.904804061,0,7.31073639,0,0,0,1.964804061,0,,,1.904804061,,94.94770526
704,7091.752445,11-11-2015 16:20:44,500.6357033,3,1,0.431456327,4.199814796,1.906012657,0,7.315812174,0,0,0,1.966012657,0,,,1.906012657,,95.00635773
705,7101.767952,11-11-2015 16:20:54,510.6512104,3,1,0.424412549,4.199814796,1.907202939,0,7.320811025,0,-3.24E-05,0,1.967202939,0,,,1.907202939,,95.06412145
706,7111.783494,11-11-2015 16:21:04,520.6667519,3,1,0.41827184,4.199653149,1.908375205,0,7.325734233,0,0,0,1.968375205,0,,,1.908375205,,95.12101085
707,7121.798972,11-11-2015 16:21:14,530.68223,3,1,0.411950529,4.199976921,1.9095298,0,7.330583231,0,3.24E-05,0,1.9695298,0,,,1.9095298,,95.17704269
708,7131.814549,11-11-2015 16:21:24,540.697807,3,1,0.405267984,4.199814796,1.910666804,0,7.335358346,0,0,0,1.970666804,0,,,1.910666804,,95.23222085
709,7141.829505,11-11-2015 16:21:34,550.7127632,3,1,0.399669081,4.199814796,1.911784914,0,7.340054113,0,3.23E-05,0,1.971784914,0,,,1.911784914,,95.2864821
710,7151.845647,11-11-2015 16:21:44,560.7289049,3,1,0.393528372,4.199653149,1.912889729,0,7.344694041,0,-3.23E-05,0,1.972889729,0,,,1.912889729,,95.34009815
711,7161.860478,11-11-2015 16:21:54,570.7437362,3,1,0.387568265,4.199814796,1.913976316,0,7.349257402,0,0,0,1.973976316,0,,,1.913976316,,95.3928296
712,7171.860565,11-11-2015 16:22:04,580.7438232,3,1,0.38178876,4.199653149,1.915043453,0,7.353739092,0,0,0,1.975043453,0,,,1.915043453,,95.44461715
713,7181.860788,11-11-2015 16:22:14,590.7440461,3,1,0.376189888,4.199814796,1.916098065,0,7.358168189,0,0,0,1.976098065,0,,,1.916098065,,95.49579688
714,7191.876334,11-11-2015 16:22:24,600.7595917,3,1,0.370952219,4.199976921,1.917137006,0,7.36253147,0,3.24E-05,0,1.977137006,0,,,1.917137006,,95.54621609
715,7201.891842,11-11-2015 16:22:34,610.7751004,3,1,0.365172714,4.199814796,1.918160127,0,7.366828319,0,0,0,1.978160127,0,,,1.918160127,,95.59586758
716,7211.907379,11-11-2015 16:22:44,620.7906374,3,1,0.359393209,4.199814796,1.919168034,0,7.371061252,0,0,0,1.979168034,0,,,1.919168034,,95.64478073
717,7221.922879,11-11-2015 16:22:54,630.8061375,3,1,0.35415554,4.199653149,1.920160902,0,7.375231037,0,0,0,1.980160902,0,,,1.920160902,,95.69296406
718,7231.938418,11-11-2015 16:23:04,640.8216765,3,1,0.349098504,4.199653149,1.921139123,0,7.379339314,0,-3.23E-05,0,1.981139123,0,,,1.921139123,,95.74043657
719,7241.953559,11-11-2015 16:23:14,650.8368165,3,1,0.343860835,4.199653149,1.922102966,0,7.38338721,0,-3.23E-05,0,1.982102966,0,,,1.922102966,,95.78721132
720,7251.969442,11-11-2015 16:23:24,660.8526998,3,1,0.338623136,4.199653149,1.923052587,0,7.38737538,0,-3.23E-05,0,1.983052587,0,,,1.923052587,,95.83329589
721,7261.984941,11-11-2015 16:23:34,670.8681985,3,1,0.333927304,4.199814796,1.923988271,0,7.391305012,0,3.23E-05,0,1.983988271,0,,,1.923988271,,95.87870411
722,7272.000446,11-11-2015 16:23:44,680.883704,3,1,0.329050869,4.199814796,1.924910436,0,7.395177874,0,0,0,1.984910436,0,,,1.924910436,,95.92345625
723,7282.015969,11-11-2015 16:23:54,690.8992273,3,1,0.324535638,4.199814796,1.925819231,0,7.398994585,0,0,0,1.985819231,0,,,1.925819231,,95.96755956
724,7292.031485,11-11-2015 16:24:04,700.9147425,3,1,0.319297969,4.199653149,1.926714564,0,7.402754755,0,0,0,1.986714564,0,,,1.926714564,,96.01100956
725,7302.047212,11-11-2015 16:24:14,710.9304704,3,1,0.314963341,4.199814796,1.927596856,0,7.406460142,0,3.23E-05,0,1.987596856,0,,,1.927596856,,96.05382669
726,7312.062537,11-11-2015 16:24:24,720.945795,3,1,0.310086876,4.199814796,1.928466143,0,7.410110918,0,3.23E-05,0,1.988466143,0,,,1.928466143,,96.0960127
727,7322.078078,11-11-2015 16:24:34,730.9613363,3,1,0.305391043,4.199653149,1.929322831,0,7.413708782,0,-3.23E-05,0,1.989322831,0,,,1.929322831,,96.13758728
728,7332.093609,11-11-2015 16:24:44,740.9768667,3,1,0.301417649,4.199814796,1.930167223,0,7.417255005,0,3.23E-05,0,1.990167223,0,,,1.930167223,,96.17856515
729,7342.109124,11-11-2015 16:24:54,750.9923816,3,1,0.296721786,4.199653149,1.930999493,0,7.420750314,0,-3.23E-05,0,1.990999493,0,,,1.930999493,,96.21895474
730,7352.124626,11-11-2015 16:25:04,761.0078843,3,1,0.292928994,4.199814796,1.931820118,0,7.424196725,0,3.23E-05,0,1.991820118,0,,,1.931820118,,96.25877921
731,7362.139904,11-11-2015 16:25:14,771.0231624,3,1,0.288774997,4.199814796,1.932629044,0,7.427594006,0,3.23E-05,0,1.992629044,0,,,1.932629044,,96.29803593
732,7372.155691,11-11-2015 16:25:24,781.0389494,3,1,0.28462097,4.199814796,1.933426446,0,7.430942895,0,0,0,1.993426446,0,,,1.933426446,,96.3367334
733,7382.170965,11-11-2015 16:25:34,791.0542233,3,1,0.280466974,4.199814796,1.934212462,0,7.434243966,0,3.23E-05,0,1.994212462,0,,,1.934212462,,96.37487831
734,7392.186683,11-11-2015 16:25:44,801.0699412,3,1,0.276493549,4.199814796,1.934987369,0,7.437498375,0,3.23E-05,0,1.994987369,0,,,1.934987369,,96.41248411
735,7402.201647,11-11-2015 16:25:54,811.0849054,3,1,0.272520155,4.199653149,1.935750263,0,7.440702323,0,0,0,1.995750263,0,,,1.935750263,,96.44950692
736,7412.202033,11-11-2015 16:26:04,821.0852912,3,1,0.268907964,4.199653149,1.936503534,0,7.443865869,0,0,0,1.996503534,0,,,1.936503534,,96.48606273
737,7422.217568,11-11-2015 16:26:14,831.1008256,3,1,0.264753968,4.199814796,1.937246125,0,7.446984557,0,0,0,1.997246125,0,,,1.937246125,,96.52210026
738,7432.233064,11-11-2015 16:26:24,841.1163223,3,1,0.261141777,4.199653149,1.937978387,0,7.450059865,0,-3.23E-05,0,1.997978387,0,,,1.937978387,,96.55763652
739,7442.248587,11-11-2015 16:26:34,851.1318455,3,1,0.257710189,4.199653149,1.938700567,0,7.453092827,0,-6.48E-05,0,1.998700567,0,,,1.938700567,,96.5926835
740,7452.264099,11-11-2015 16:26:44,861.1473572,3,1,0.25427863,4.199653149,1.939412645,0,7.456083362,0,-3.23E-05,0,1.999412645,0,,,1.939412645,,96.62724024
741,7462.279634,11-11-2015 16:26:54,871.1628917,3,1,0.25066644,4.199814796,1.94011493,0,7.45903278,0,3.23E-05,0,2.00011493,0,,,1.94011493,,96.66132174
742,7472.295136,11-11-2015 16:27:04,881.1783943,3,1,0.247054249,4.199653149,1.940807336,0,7.461940702,0,-3.23E-05,0,2.000807336,0,,,1.940807336,,96.69492381
743,7482.310738,11-11-2015 16:27:14,891.1939958,3,1,0.243803278,4.199653149,1.941490081,0,7.464808047,0,0,0,2.001490081,0,,,1.941490081,,96.72805704
744,7492.325495,11-11-2015 16:27:24,901.2087531,3,1,0.240371704,4.199653149,1.942158177,0,7.467613864,0,-3.23E-05,0,2.002158177,0,,,1.942158177,,96.76047936
745,7502.326101,11-11-2015 16:27:34,911.2093597,3,1,0.236940131,4.199814796,1.942826535,0,7.470420781,0,0,0,2.002826535,0,,,1.942826535,,96.79291439
746,7512.341624,11-11-2015 16:27:44,921.2248818,3,1,0.233869776,4.199814796,1.943481627,0,7.473171993,0,0,0,2.003481627,0,,,1.943481627,,96.82470564
747,7522.356559,11-11-2015 16:27:54,931.2398172,3,1,0.230438188,4.199653149,1.944126781,0,7.47588147,0,0,0,2.004126781,0,,,1.944126781,,96.8560146
748,7532.357054,11-11-2015 16:28:04,941.2403118,3,1,0.22754845,4.199814796,1.944764135,0,7.478558185,0,3.23E-05,0,2.004764135,0,,,1.944764135,,96.88694502
749,7542.37258,11-11-2015 16:28:14,951.2558381,3,1,0.224478081,4.199814796,1.945392809,0,7.481198446,0,0,0,2.005392809,0,,,1.945392809,,96.91745422
750,7552.388017,11-11-2015 16:28:24,961.2712745,3,1,0.221588343,4.199814796,1.946012958,0,7.483802903,0,0,0,2.006012958,0,,,1.946012958,,96.9475497
751,7562.403522,11-11-2015 16:28:34,971.2867802,3,1,0.218517989,4.199653149,1.946624816,0,7.486372548,0,0,0,2.006624816,0,,,1.946624816,,96.97724282
752,7572.419043,11-11-2015 16:28:44,981.3023005,3,1,0.21544762,4.199814796,1.947228434,0,7.488907585,0,0,0,2.007228434,0,,,1.947228434,,97.00653606
753,7582.434577,11-11-2015 16:28:54,991.3178345,3,1,0.212738484,4.199653149,1.947823964,0,7.49140865,0,0,0,2.007823964,0,,,1.947823964,,97.03543679
754,7592.449948,11-11-2015 16:29:05,1001.333206,3,1,0.20966813,4.199814796,1.948410698,0,7.493872778,0,3.23E-05,0,2.008410698,0,,,1.948410698,,97.06391066
755,7602.465678,11-11-2015 16:29:15,1011.348936,3,1,0.207139596,4.199814796,1.948991263,0,7.496310994,0,0,0,2.008991263,0,,,1.948991263,,97.09208515
756,7612.481109,11-11-2015 16:29:25,1021.364367,3,1,0.204069242,4.199653149,1.949563283,0,7.498713329,0,-3.23E-05,0,2.009563283,0,,,1.949563283,,97.11984496
757,7622.496643,11-11-2015 16:29:35,1031.379901,3,1,0.201179489,4.199653149,1.95012754,0,7.501083057,0,0,0,2.01012754,0,,,1.95012754,,97.14722803
758,7632.512139,11-11-2015 16:29:45,1041.395397,3,1,0.199012175,4.199976921,1.950684443,0,7.503421902,0,6.48E-05,0,2.010684443,0,,,1.950684443,,97.17425422
759,7642.527182,11-11-2015 16:29:55,1051.41044,3,1,0.19630304,4.199814796,1.951233296,0,7.505726934,0,0,0,2.011233296,0,,,1.951233296,,97.20088975
760,7652.54324,11-11-2015 16:30:05,1061.426498,3,1,0.193774506,4.199653149,1.951775712,0,7.508004942,0,3.24E-05,0,2.011775712,0,,,1.951775712,,97.22721289
761,7662.558717,11-11-2015 16:30:15,1071.441975,3,1,0.19142659,4.199814796,1.952311987,0,7.510257158,0,0,0,2.012311987,0,,,1.952311987,,97.25323801
762,7672.574217,11-11-2015 16:30:25,1081.457476,3,1,0.188898057,4.199814796,1.952840453,0,7.51247658,0,0,0,2.012840453,0,,,1.952840453,,97.27888417
763,7682.589716,11-11-2015 16:30:35,1091.472974,3,1,0.186188921,4.199814796,1.95336204,0,7.514667118,0,3.23E-05,0,2.01336204,0,,,1.95336204,,97.30419649
764,7692.605246,11-11-2015 16:30:45,1101.488504,3,1,0.183660388,4.199653149,1.953876637,0,7.516828292,0,0,0,2.013876637,0,,,1.953876637,,97.32916959
765,7702.620774,11-11-2015 16:30:55,1111.504032,3,1,0.181493074,4.199653149,1.954384663,0,7.518961872,0,-3.23E-05,0,2.014384663,0,,,1.954384663,,97.3538238
766,7712.636274,11-11-2015 16:31:05,1121.519532,3,1,0.178964555,4.199814796,1.954886114,0,7.521067839,0,0,0,2.014886114,0,,,1.954886114,,97.37815894
767,7722.651839,11-11-2015 16:31:15,1131.535097,3,1,0.176797241,4.199653149,1.955381149,0,7.523146863,0,0,0,2.015381149,0,,,1.955381149,,97.4021827
768,7732.667324,11-11-2015 16:31:25,1141.550582,3,1,0.174449325,4.199653149,1.955869643,0,7.525198407,0,0,0,2.015869643,0,,,1.955869643,,97.42588904
769,7742.68278,11-11-2015 16:31:35,1151.566038,3,1,0.17228201,4.199814796,1.956352028,0,7.527224295,0,0,0,2.016352028,0,,,1.956352028,,97.44929891
770,7752.697639,11-11-2015 16:31:45,1161.580897,3,1,0.170114696,4.199814796,1.956817337,0,7.529178478,0,0,0,2.016817337,0,,,1.956817337,,97.47188009
771,7762.698252,11-11-2015 16:31:55,1171.58151,3,1,0.168308601,4.199814796,1.957297992,0,7.531197103,0,0,0,2.017297992,0,,,1.957297992,,97.49520601
772,7772.713756,11-11-2015 16:32:05,1181.597014,3,1,0.165960684,4.199814796,1.957762364,0,7.533147351,0,3.23E-05,0,2.017762364,0,,,1.957762364,,97.51774172
773,7782.729213,11-11-2015 16:32:15,1191.612471,3,1,0.164154589,4.199814796,1.958220778,0,7.535072568,0,0,0,2.018220778,0,,,1.958220778,,97.53998829
774,7792.744816,11-11-2015 16:32:25,1201.628074,3,1,0.161626056,4.199653149,1.958673281,0,7.536972961,0,0,0,2.018673281,0,,,1.958673281,,97.56194801
775,7802.760122,11-11-2015 16:32:35,1211.64338,3,1,0.159639359,4.199653149,1.959120155,0,7.538849722,0,0,0,2.019120155,0,,,1.959120155,,97.58363455
776,7812.760195,11-11-2015 16:32:45,1221.643453,3,1,0.157652661,4.199814796,1.959560724,0,7.540699999,0,3.23E-05,0,2.019560724,0,,,1.959560724,,97.60501511
777,7822.77571,11-11-2015 16:32:55,1231.658968,3,1,0.155485347,4.199814796,1.959996209,0,7.542528922,0,0,0,2.019996209,0,,,1.959996209,,97.62614895
778,7832.791269,11-11-2015 16:33:05,1241.674527,3,1,0.15349865,4.199491024,1.96042629,0,7.544335142,0,-3.24E-05,0,2.02042629,0,,,1.96042629,,97.64702054
779,7842.806805,11-11-2015 16:33:15,1251.690063,3,1,0.151692554,4.199653149,1.960851142,0,7.546119407,0,-3.23E-05,0,2.020851142,0,,,1.960851142,,97.66763837
780,7852.821675,11-11-2015 16:33:25,1261.704933,3,1,0.150067061,4.199814796,1.96126993,0,7.547878208,0,3.23E-05,0,2.02126993,0,,,1.96126993,,97.68796191
781,7862.837838,11-11-2015 16:33:35,1271.721096,3,1,0.147899762,4.199653149,1.961685006,0,7.549621418,0,0,0,2.021685006,0,,,1.961685006,,97.70810532
782,7872.852882,11-11-2015 16:33:45,1281.73614,3,1,0.146274269,4.199653149,1.962094372,0,7.551340649,0,0,0,2.022094372,0,,,1.962094372,,97.72797162
783,7882.868863,11-11-2015 16:33:55,1291.752121,3,1,0.144287571,4.199653149,1.962498623,0,7.553038395,0,-6.48E-05,0,2.022498623,0,,,1.962498623,,97.74758969
784,7892.884327,11-11-2015 16:34:05,1301.767585,3,1,0.142481476,4.199653149,1.962897829,0,7.554714956,0,-3.23E-05,0,2.022897829,0,,,1.962897829,,97.76696293
785,7902.899888,11-11-2015 16:34:15,1311.783146,3,1,0.140855998,4.199814796,1.963292211,0,7.556371257,0,3.23E-05,0,2.023292211,0,,,1.963292211,,97.78610206
786,7912.915197,11-11-2015 16:34:25,1321.798455,3,1,0.138869286,4.199653149,1.963681774,0,7.558007313,0,-3.23E-05,0,2.023681774,0,,,1.963681774,,97.80500734
787,7922.930894,11-11-2015 16:34:35,1331.814152,3,1,0.137424409,4.199814796,1.964066561,0,7.559623319,0,0,0,2.024066561,0,,,1.964066561,,97.82368083
788,7932.946151,11-11-2015 16:34:45,1341.829409,3,1,0.135618329,4.199653149,1.964446692,0,7.561219769,0,-3.23E-05,0,2.024446692,0,,,1.964446692,,97.84212837
789,7942.961965,11-11-2015 16:34:55,1351.845223,3,1,0.134354055,4.199814796,1.964822215,0,7.562796864,0,0,0,2.024822215,0,,,1.964822215,,97.86035229
790,7952.977461,11-11-2015 16:35:05,1361.860719,3,1,0.13254796,4.199814796,1.965193298,0,7.564355315,0,3.23E-05,0,2.025193298,0,,,1.965193298,,97.87836074
791,7962.992929,11-11-2015 16:35:15,1371.876187,3,1,0.130922481,4.199653149,1.965559808,0,7.565894563,0,0,0,2.025559808,0,,,1.965559808,,97.89614726
792,7973.008468,11-11-2015 16:35:25,1381.891726,3,1,0.129297003,4.199653149,1.965921961,0,7.567415508,0,-3.23E-05,0,2.025921961,0,,,1.965921961,,97.91372234
793,7983.023982,11-11-2015 16:35:35,1391.90724,3,1,0.128032729,4.199814796,1.966279723,0,7.568918014,0,3.22E-05,0,2.026279723,0,,,1.966279723,,97.93108433
794,7993.039233,11-11-2015 16:35:45,1401.922491,3,1,0.126407251,4.199814796,1.966633249,0,7.570402728,0,0,0,2.026633249,0,,,1.966633249,,97.94824075
795,8003.039308,11-11-2015 16:35:55,1411.922566,3,1,0.124962375,4.199976921,1.966982054,0,7.571867625,0,3.24E-05,0,2.026982054,0,,,1.966982054,,97.96516806
796,8013.054918,11-11-2015 16:36:05,1421.938176,3,1,0.123517506,4.199814796,1.967327259,0,7.573317394,0,3.23E-05,0,2.027327259,0,,,1.967327259,,97.98192066
797,8023.070154,11-11-2015 16:36:15,1431.953412,3,1,0.12189202,4.199814796,1.967668349,0,7.574749875,0,3.23E-05,0,2.027668349,0,,,1.967668349,,97.99847356
798,8033.070375,11-11-2015 16:36:25,1441.953633,3,1,0.120447144,4.199653149,1.96800486,0,7.576163134,0,0,0,2.02800486,0,,,1.96800486,,98.01480425
799,8043.085372,11-11-2015 16:36:35,1451.96863,3,1,0.119002268,4.199653149,1.96833751,0,7.57756017,0,-3.23E-05,0,2.02833751,0,,,1.96833751,,98.03094757
800,8053.085754,11-11-2015 16:36:45,1461.969012,3,1,0.117557399,4.199653149,1.968666764,0,7.578942951,0,0,0,2.028666764,0,,,1.968666764,,98.04692608
801,8063.101239,11-11-2015 16:36:55,1471.984497,3,1,0.116112523,4.199653149,1.968992245,0,7.580309888,0,0,0,2.028992245,0,,,1.968992245,,98.06272149
802,8073.116806,11-11-2015 16:37:05,1482.000064,3,1,0.115028866,4.199814796,1.96931383,0,7.581660456,0,3.23E-05,0,2.02931383,0,,,1.96931383,,98.07832783
803,8083.132213,11-11-2015 16:37:15,1492.015471,3,1,0.113764599,4.199814796,1.969631772,0,7.582995729,0,0,0,2.029631772,0,,,1.969631772,,98.09375737
804,8093.147833,11-11-2015 16:37:25,1502.031091,3,1,0.11231973,4.199653149,1.969945898,0,7.58431497,0,0,0,2.029945898,0,,,1.969945898,,98.10900173
805,8103.163327,11-11-2015 16:37:35,1512.046585,3,1,0.111236073,4.199814796,1.970256541,0,7.585619585,0,0,0,2.030256541,0,,,1.970256541,,98.12407706
806,8113.178849,11-11-2015 16:37:45,1522.062107,3,1,0.109791197,4.199814796,1.970563581,0,7.586909069,0,6.48E-05,0,2.030563581,0,,,1.970563581,,98.13897753
807,8123.194368,11-11-2015 16:37:55,1532.077626,3,1,0.108346321,4.199653149,1.970867042,0,7.588183523,0,-3.23E-05,0,2.030867042,0,,,1.970867042,,98.15370432
808,8133.209834,11-11-2015 16:38:05,1542.093092,3,1,0.107082061,4.199814796,1.971167065,0,7.589443538,0,3.22E-05,0,2.031167065,0,,,1.971167065,,98.16826427
809,8143.225291,11-11-2015 16:38:15,1552.108549,3,1,0.106179014,4.199653149,1.971463688,0,7.590689275,0,0,0,2.031463688,0,,,1.971463688,,98.18265922
810,8153.240933,11-11-2015 16:38:25,1562.124191,3,1,0.104914747,4.199653149,1.971756864,0,7.591920536,0,0,0,2.031756864,0,,,1.971756864,,98.19688688
811,8163.256415,11-11-2015 16:38:35,1572.139673,3,1,0.103469871,4.199653149,1.972046722,0,7.593137864,0,3.24E-05,0,2.032046722,0,,,1.972046722,,98.21095353
812,8173.271937,11-11-2015 16:38:45,1582.155195,3,1,0.102566823,4.199814796,1.972333372,0,7.594341714,0,0,0,2.032333372,0,,,1.972333372,,98.22486449
813,8183.287361,11-11-2015 16:38:55,1592.170619,3,1,0.101302564,4.199653149,1.972616839,0,7.595532196,0,0,0,2.032616839,0,,,1.972616839,,98.23862098
814,8193.303039,11-11-2015 16:39:05,1602.186297,3,1,0.100038297,4.199653149,1.972897112,0,7.596709266,0,-3.23E-05,0,2.032897112,0,,,1.972897112,,98.25222247
